Timestamp [Local],Value
2/26/2021 9:02:15,28.64438057
2/26/2021 10:02:15,29
2/26/2021 11:02:15,23.83109093
2/26/2021 12:02:15,29
2/26/2021 13:02:15,21.77598
2/26/2021 14:02:15,28.63351059
2/26/2021 15:02:15,28
2/26/2021 16:02:15,23.25445938
2/26/2021 17:02:15,29.05234909
2/26/2021 18:02:15,33.69094086
2/26/2021 19:02:15,33.86111069
2/26/2021 20:02:15,35.70301056
2/26/2021 21:02:15,31.69592094
2/26/2021 22:02:15,34.92856979
2/26/2021 23:02:15,36.73424149
2/27/2021 0:02:15,30
2/27/2021 1:02:15,32.02751923
2/27/2021 2:02:15,36
2/27/2021 3:02:15,28.20097923
2/27/2021 4:02:15,35.9822998
2/27/2021 5:02:15,29.79800034
2/27/2021 6:02:15,35.5
2/27/2021 7:02:15,29
2/27/2021 8:02:15,36
2/27/2021 9:02:15,32
2/27/2021 10:02:15,31
2/27/2021 11:02:15,35.28261185
2/27/2021 12:02:15,31.82759094
2/27/2021 13:02:15,35
2/27/2021 14:02:15,35
2/27/2021 15:02:15,27.53096962
2/27/2021 16:02:15,34
2/27/2021 17:02:15,33
2/27/2021 18:02:15,33.34164047
2/27/2021 19:02:15,35
2/27/2021 20:02:15,28
2/27/2021 21:02:15,34
2/27/2021 22:02:15,33.16070938
2/27/2021 23:02:15,28.19857979
2/28/2021 0:02:15,34
2/28/2021 1:02:15,35.92726898
2/28/2021 2:02:15,36
2/28/2021 3:02:15,34.52127838
2/28/2021 4:02:15,31.26796913
2/28/2021 5:02:15,38
2/28/2021 6:02:15,39.78990936
2/28/2021 7:02:15,32.15044022
2/28/2021 8:02:15,38
2/28/2021 9:02:15,40.4375
2/28/2021 10:02:15,35.98749924
2/28/2021 11:02:15,43.59603882
2/28/2021 12:02:15,44.2848587
2/28/2021 13:02:15,38.01493073
2/28/2021 14:02:15,42.25045013
2/28/2021 15:02:15,42.25373077
2/28/2021 16:02:15,34.35713959
2/28/2021 17:02:15,40.45027161
2/28/2021 18:02:15,42
2/28/2021 19:02:15,38.21918106
2/28/2021 20:02:15,41.9927597
2/28/2021 21:02:15,39
2/28/2021 22:02:15,36.34999847
2/28/2021 23:02:15,39
3/1/2021 0:02:15,35
3/1/2021 1:02:15,35
3/1/2021 2:02:15,35
3/1/2021 3:02:15,32.27825928
3/1/2021 4:02:15,35.30667114
3/1/2021 5:02:15,36
3/1/2021 6:02:15,33.59302139
3/1/2021 7:02:15,27.19572067
3/1/2021 8:02:15,38
3/1/2021 9:02:15,33.83806992
3/1/2021 10:02:15,38.73546982
3/1/2021 11:02:15,38
3/1/2021 12:02:15,31.59674072
3/1/2021 13:02:15,37.58005905
3/1/2021 14:02:15,37.43473053
3/1/2021 15:02:15,30.93029022
3/1/2021 16:02:15,36.97190094
3/1/2021 17:02:15,37
3/1/2021 18:02:15,31.40119934
3/1/2021 19:02:15,35.04167175
3/1/2021 20:02:15,35
3/1/2021 21:02:15,32.5
